record_id,year,edition,problem_letter,team_id,problem_title,paper_title,document_type,source_url,host,repository,commit_ref,filename,size_bytes,blob_sha,award_claim_raw,award_tier_normalized,verification_status,verification_secondary_url,match_key,corpus_layer,year_letter_stratum,archetype_tag,selection_rule,deep_review,license_notes
2022-A22100070190,2022,19,A,A22100070190,移动场景超分辨定位问题,移动场景超分辨定位问题,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2022%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/A/A22100070190.pdf,github.com,zhanwen/MathModel,master,A22100070190.pdf,2271011,4a5be81b64e70d92f00df51756acfa207fcaf046,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,A22100070190,full-paper-core,2022-A,signal-inverse,census+stratified-4-per-year-letter-seed-20260829,yes,third-party mirror; do not redistribute; local cache only
2023-D23105330094,2023,20,D,D23105330094,区域双碳目标与路径规划研究,双碳目标下基于 kaya-LMDI 模型的区域碳排放预测及路径设计,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/D/D23105330094.pdf,github.com,zhanwen/MathModel,master,D23105330094.pdf,7015611,c1a2b7f0e0710b87bdbc42e31a0aa3da985b4f02,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,D23105330094,full-paper-core,2023-D,policy-evaluation,census+stratified-4-per-year-letter-seed-20260829,yes,third-party mirror; do not redistribute; local cache only
2023-D23106350004,2023,20,D,D23106350004,区域双碳目标与路径规划研究,基于区域双碳目标与路径规划的算法研究,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/D/D23106350004.pdf,github.com,zhanwen/MathModel,master,D23106350004.pdf,4705960,9d65179ba03906a625e3d1231bb88633a4956548,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,D23106350004,full-paper-core,2023-D,policy-evaluation,census+stratified-4-per-year-letter-seed-20260829,yes,third-party mirror; do not redistribute; local cache only
2023-D23106740070,2023,20,D,D23106740070,区域双碳目标与路径规划研究,区域双碳目标与路径规划研究,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/D/D23106740070.pdf,github.com,zhanwen/MathModel,master,D23106740070.pdf,6432302,956ed1b10ca17d4af82009a59007b51cb94fdc4e,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,D23106740070,full-paper-core,2023-D,policy-evaluation,census-of-github-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2023-D23116460172,2023,20,D,D23116460172,区域双碳目标与路径规划研究,区域双碳目标与路径规划研究,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/D/D23116460172.pdf,github.com,zhanwen/MathModel,master,D23116460172.pdf,2443732,1d7c538d79ef85454513faae868e27fd5da9e651,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,D23116460172,full-paper-core,2023-D,policy-evaluation,census-of-github-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2023-E23100650012,2023,20,E,E23100650012,出血性脑卒中临床智能诊疗建模,出血性脑卒中临床智能诊疗建模,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/E/E23100650012.pdf,github.com,zhanwen/MathModel,master,E23100650012.pdf,5767144,84667bcdab434d1495c065b7230778fc662d7645,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,E23100650012,full-paper-core,2023-E,prediction-diagnosis,census-of-github-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2023-E23102550019,2023,20,E,E23102550019,出血性脑卒中临床智能诊疗建模,出血性脑卒中临床智能诊疗建模,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/E/E23102550019.pdf,github.com,zhanwen/MathModel,master,E23102550019.pdf,10360788,ae4242edb470cfff1d710ce5ae374bd67f836e19,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,E23102550019,full-paper-core,2023-E,prediction-diagnosis,census+stratified-4-per-year-letter-seed-20260829,yes,third-party mirror; do not redistribute; local cache only
2023-E23103530067,2023,20,E,E23103530067,出血性脑卒中临床智能诊疗建模,出血性脑卒中患者预后预测与治疗智能模型构建,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/E/E23103530067.pdf,github.com,zhanwen/MathModel,master,E23103530067.pdf,7149082,93b421652c067f132f184b66315f57eb3e8bb344,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,E23103530067,full-paper-core,2023-E,prediction-diagnosis,census+stratified-4-per-year-letter-seed-20260829,yes,third-party mirror; do not redistribute; local cache only
2023-E23103570015,2023,20,E,E23103570015,出血性脑卒中临床智能诊疗建模,E _ 出血性脑卒中临床智能诊疗建模,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/E/E23103570015.pdf,github.com,zhanwen/MathModel,master,E23103570015.pdf,8126344,26d180e55e8f1d3b57b689a3f8841026675130a8,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,E23103570015,full-paper-core,2023-E,prediction-diagnosis,census+stratified-4-per-year-letter-seed-20260829,yes,third-party mirror; do not redistribute; local cache only
2023-E23104030073,2023,20,E,E23104030073,出血性脑卒中临床智能诊疗建模,出血性脑卒中临床智能诊疗建模,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/E/E23104030073.pdf,github.com,zhanwen/MathModel,master,E23104030073.pdf,4828844,3f59c7d9ceafacebed61bf7196d1c26a35f1e8c8,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,E23104030073,full-paper-core,2023-E,prediction-diagnosis,census-of-github-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2023-E23105330424,2023,20,E,E23105330424,出血性脑卒中临床智能诊疗建模,出血性脑卒中临床智能诊疗建模,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/E/E23105330424.pdf,github.com,zhanwen/MathModel,master,E23105330424.pdf,4613624,8cd3b1e38acd7ed2925b0dc4f37fb6caf662a60a,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,E23105330424,full-paper-core,2023-E,prediction-diagnosis,census-of-github-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2023-E23106730076,2023,20,E,E23106730076,出血性脑卒中临床智能诊疗建模,出血性脑卒中临床智能诊疗建模,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/E/E23106730076.pdf,github.com,zhanwen/MathModel,master,E23106730076.pdf,6337896,bf9189097d66b7c7a5829d2788e60605ba40e37f,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,E23106730076,full-paper-core,2023-E,prediction-diagnosis,census+stratified-4-per-year-letter-seed-20260829,yes,third-party mirror; do not redistribute; local cache only
2023-E23106980022,2023,20,E,E23106980022,出血性脑卒中临床智能诊疗建模,出血性脑卒中临床智能诊疗建模,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/E/E23106980022.pdf,github.com,zhanwen/MathModel,master,E23106980022.pdf,5902938,f289d204a586065c70911ba448bf1e61f0955c43,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,E23106980022,full-paper-core,2023-E,prediction-diagnosis,census-of-github-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2023-E23107030070,2023,20,E,E23107030070,出血性脑卒中临床智能诊疗建模,出血性脑卒中临床智能诊疗建模,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/E/E23107030070.pdf,github.com,zhanwen/MathModel,master,E23107030070.pdf,4523029,790602a8d78b6fe45687eb2fd9fc025b54f67663,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,E23107030070,full-paper-core,2023-E,prediction-diagnosis,census-of-github-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2023-E23900310014,2023,20,E,E23900310014,出血性脑卒中临床智能诊疗建模,出血性脑卒中临床智能诊疗建模,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/E/E23900310014.pdf,github.com,zhanwen/MathModel,master,E23900310014.pdf,3736296,2eb3c981a1627c6e8966683194bbdf55d1cb9f1f,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,E23900310014,full-paper-core,2023-E,prediction-diagnosis,census-of-github-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2023-F23102520378,2023,20,F,F23102520378,强对流降水临近预报,强对流降水临近预报,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/F/F23102520378.pdf,github.com,zhanwen/MathModel,master,F23102520378.pdf,6625881,9e9760d194b90d4e00f4b28bf25fcfa8d2808ee3,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,F23102520378,full-paper-core,2023-F,prediction-diagnosis,census+stratified-4-per-year-letter-seed-20260829,yes,third-party mirror; do not redistribute; local cache only
2023-F23102690048,2023,20,F,F23102690048,强对流降水临近预报,强对流降水临近预报,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/F/F23102690048.pdf,github.com,zhanwen/MathModel,master,F23102690048.pdf,15094234,7fae6155bd2bf9dbf2097870237ff5ca73e7c3c4,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,F23102690048,full-paper-core,2023-F,prediction-diagnosis,census-of-github-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2023-F23102860072,2023,20,F,F23102860072,强对流降水临近预报,强对流降水临近预报,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/F/F23102860072.pdf,github.com,zhanwen/MathModel,master,F23102860072.pdf,34396942,3f0fec57fae6a0a6f8284f4df9079dc0738e64da,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,F23102860072,full-paper-core,2023-F,prediction-diagnosis,census-of-github-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2023-F23103560002,2023,20,F,F23103560002,强对流降水临近预报,强对流降水临近预报,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/F/F23103560002.pdf,github.com,zhanwen/MathModel,master,F23103560002.pdf,3671768,a31ab44d3da2f8743310b7ffa183a3a48967470b,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,F23103560002,full-paper-core,2023-F,prediction-diagnosis,census-of-github-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2023-F23104040152,2023,20,F,F23104040152,强对流降水临近预报,强对流降水临近预报,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/F/F23104040152.pdf,github.com,zhanwen/MathModel,master,F23104040152.pdf,17205542,72cc49b828e7bb6cc5086cb8f60680d357364771,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,F23104040152,full-paper-core,2023-F,prediction-diagnosis,census-of-github-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2023-F23105550004,2023,20,F,F23105550004,强对流降水临近预报,基于多模型融合的 UNet 网络预报强对流降水,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/F/F23105550004.pdf,github.com,zhanwen/MathModel,master,F23105550004.pdf,3080300,b80d2d7e3e56ba86457d8effd57455bfe7fb2b2d,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,F23105550004,full-paper-core,2023-F,prediction-diagnosis,census+stratified-4-per-year-letter-seed-20260829,yes,third-party mirror; do not redistribute; local cache only
2023-F23107010086,2023,20,F,F23107010086,强对流降水临近预报,强对流降水临近预报建模与优化 .,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/F/F23107010086.pdf,github.com,zhanwen/MathModel,master,F23107010086.pdf,6201200,50028bed70bae90adc8af1dd397efbf5576f2a22,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,F23107010086,full-paper-core,2023-F,prediction-diagnosis,census+stratified-4-per-year-letter-seed-20260829,yes,third-party mirror; do not redistribute; local cache only
2023-F23107300013,2023,20,F,F23107300013,强对流降水临近预报,基于双偏振订正 NowcastNet 的短临降水估测研究,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/F/F23107300013.pdf,github.com,zhanwen/MathModel,master,F23107300013.pdf,5274972,dcf1aeefe19dcb3e559e0124e97c4d3d3fc6d635,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,F23107300013,full-paper-core,2023-F,prediction-diagnosis,census+stratified-4-per-year-letter-seed-20260829,yes,third-party mirror; do not redistribute; local cache only
2023-F23910020015,2023,20,F,F23910020015,强对流降水临近预报,强对流降水临近预报,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/F/F23910020015.pdf,github.com,zhanwen/MathModel,master,F23910020015.pdf,4076303,6ad0c6d0be1c63263ec075d2782780b6e5444fdd,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,F23910020015,full-paper-core,2023-F,prediction-diagnosis,census-of-github-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2023-F23910020096,2023,20,F,F23910020096,强对流降水临近预报,强对流降水临近预报,full-paper-pdf,https://github.com/zhanwen/MathModel/blob/master/%E5%9B%BD%E8%B5%9B%E8%AE%BA%E6%96%87/2023%E5%B9%B4%E4%BC%98%E7%A7%80%E8%AE%BA%E6%96%87/F/F23910020096.pdf,github.com,zhanwen/MathModel,master,F23910020096.pdf,5603283,363d33e6a4d591ba380bd7f9aaf1b04271367e81,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,F23910020096,full-paper-core,2023-F,prediction-diagnosis,census-of-github-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2025-star-champion-niu,2025,22,C,,围岩裂隙精准识别与三维重构,围岩裂隙精准识别与三维重构,university-report,https://cese.cumt.edu.cn/info/1003/7411.htm,cese.cumt.edu.cn,,,,,,数模之星冠军,first,university-report-plus-official-closing-news,https://cpipc.acge.org.cn/cw/contestPrevious/detail/4/2c9080189e403095019e49ef61582f94?page=0,牛敏学/王聪/周缘,recency-report,2025-C,spatial-reconstruction,official-finalist-report-layer,yes,public university news; not a full paper
2024-star-champion-sdu,2024,21,C,,数据驱动下磁性元件的磁芯损耗建模,数据驱动下磁性元件的磁芯损耗建模,university-report,https://www.ygb.sdu.edu.cn/info/1013/18618.htm,ygb.sdu.edu.cn,,,,,,数模之星冠军,first,university-report,https://mp.weixin.qq.com/s/kbDDtxAI5DwurpDtvnYIyA,张良收/赵佳/王硕,recency-report,2024-C,prediction-diagnosis,official-finalist-report-layer,no,public university news; not a full paper
2024-star-runnerup-just,2024,21,C,,数据驱动下磁性元件的磁芯损耗建模,数据驱动下磁性元件的磁芯损耗建模,university-report,https://ygb.just.edu.cn/2025/0220/c8719a357928/page.htm,ygb.just.edu.cn,,,,,,数模之星亚军,first,university-report,https://cpipc.acge.org.cn/cw/hp/4,薛任煊/孙慧/周心仪,recency-report,2024-C,prediction-diagnosis,official-finalist-report-layer,no,public university news; not a full paper
2024-control-C24102910010,2024,21,C,C24102910010,数据驱动下磁性元件的磁芯损耗建模,数据驱动下磁性元件的磁芯损耗建模,full-paper-pdf,https://github.com/JunHuaBai96/Mathematical-Modeling/blob/main/%E7%AC%AC%E4%BA%8C%E5%8D%81%E4%B8%80%E5%B1%8A%E4%B8%AD%E5%9B%BD%E7%A0%94%E7%A9%B6%E7%94%9F%E6%95%B0%E5%AD%A6%E5%BB%BA%E6%A8%A1%E7%AB%9E%E8%B5%9B/C24102910010.pdf,github.com,JunHuaBai96/Mathematical-Modeling,main,C24102910010.pdf,,,成功参与奖,participation,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/blob/master/awardlist/2024.csv,C24102910010,lower-tier-control,2024-C,prediction-diagnosis,public-self-archive-control,no,author-posted paper; local cache only
2025-control-C25102910007,2025,22,C,C25102910007,围岩裂隙精准识别与三维重构,围岩裂隙的像素级智能识别与三维网络建模方法,full-paper-pdf,https://github.com/JunHuaBai96/Mathematical-Modeling/blob/main/%E2%80%9C%E5%8D%8E%E4%B8%BA%E6%9D%AF%E2%80%9D%E7%AC%AC%E4%BA%8C%E5%8D%81%E4%BA%8C%E5%B1%8A%E4%B8%AD%E5%9B%BD%E7%A0%94%E7%A9%B6%E7%94%9F%E6%95%B0%E5%AD%A6%E5%BB%BA%E6%A8%A1%E7%AB%9E%E8%B5%9B/C25102910007.pdf,github.com,JunHuaBai96/Mathematical-Modeling,main,C25102910007.pdf,,,二等奖,second,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/blob/master/awardlist/2025.csv,C25102910007,lower-tier-control,2025-C,spatial-reconstruction,public-self-archive-control,yes,author-posted paper; local cache only
2024-A24102940057,2024,21,A,A24102940057,风电场有功功率优化分配,中中国国研研究究生生创创新新实实践践系系列列大大赛赛,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\A\A24102940057.pdf,local-baidu,,,A24102940057.pdf,3177374,6dbfb9e08c3234f8f7e40e678912fd0d2f55ec0dd200e5e464ada6db4ca35be3,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,A24102940057,full-paper-core,2024-A,optimization-scheduling,local-folder-crosschecked-against-award-csv,yes,third-party mirror; do not redistribute; local cache only
2024-A24103350007,2024,21,A,A24103350007,风电场有功功率优化分配,中国研究生创新实践系列大赛中国研究生创新实践系列大赛,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\A\A24103350007.pdf,local-baidu,,,A24103350007.pdf,20043836,7fe2813d94da5d72676dd6c8fe0ff6cfead155b8aeb67918be9269de1a0cab5e,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,A24103350007,full-paper-core,2024-A,optimization-scheduling,local-folder-crosschecked-against-award-csv,yes,third-party mirror; do not redistribute; local cache only
2024-A24103530117,2024,21,A,A24103530117,风电场有功功率优化分配,中国研究生创新实践系列大赛,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\A\A24103530117.pdf,local-baidu,,,A24103530117.pdf,4234142,f6e0e476017750c9c13d03d1b103d32f32d74d2fe96feb40760c5b3bb3dff17c,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,A24103530117,full-paper-core,2024-A,optimization-scheduling,local-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2024-A24107120016,2024,21,A,A24107120016,风电场有功功率优化分配,学 校 西北农林科技大学,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\A\A24107120016.pdf,local-baidu,,,A24107120016.pdf,8184115,daa73a15a67fe912cebe0948f9db9c2ad8e985032f55212eecd64393308ca9e6,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,A24107120016,full-paper-core,2024-A,optimization-scheduling,local-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2024-B24102860287,2024,21,B,B24102860287,WLAN组网中网络吞吐量建模,中国研究生创新实践系列大赛,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\B\B24102860287.pdf,local-baidu,,,B24102860287.pdf,2785134,3e0fc95ca986458c90e024b55ad074660d419331f5b2feef26377e5e9abc5ee4,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,B24102860287,full-paper-core,2024-B,signal-inverse,local-folder-crosschecked-against-award-csv,yes,third-party mirror; do not redistribute; local cache only
2024-B24103530099,2024,21,B,B24103530099,WLAN组网中网络吞吐量建模,中国研究生创新实践系列大赛,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\B\B24103530099.pdf,local-baidu,,,B24103530099.pdf,4962126,db528311404cb848e166fe9f837b20ebafab91f8b3ee6307677a8e7d56d09b1f,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,B24103530099,full-paper-core,2024-B,signal-inverse,local-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2024-B24104760033,2024,21,B,B24104760033,WLAN组网中网络吞吐量建模,中中国国研研究究生生创创新新实实践践系系列列大大赛赛,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\B\B24104760033.pdf,local-baidu,,,B24104760033.pdf,5254610,4489b34abb9b14010c621a9804b2b8f69dace4d99afd86606a512513925bcdb3,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,B24104760033,full-paper-core,2024-B,signal-inverse,local-folder-crosschecked-against-award-csv,yes,third-party mirror; do not redistribute; local cache only
2024-B24116640167,2024,21,B,B24116640167,WLAN组网中网络吞吐量建模,中国研究生创新实践系列大赛,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\B\B24116640167.pdf,local-baidu,,,B24116640167.pdf,6464110,26a34f2fa048e06f40e4d7981e25fc6f5f01067ceafc5e98af48916e4a51c637,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,B24116640167,full-paper-core,2024-B,signal-inverse,local-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2024-C24102890089,2024,21,C,C24102890089,数据驱动下磁性元件的磁芯损耗建模,数据驱动下磁性元件的磁芯损耗建模,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\C\C24102890089.pdf,local-baidu,,,C24102890089.pdf,7576608,81f2b821a8f442cd0c94f067edd27c570e2d63ddbbcae3a7d92f1f573e410b48,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,C24102890089,full-paper-core,2024-C,prediction-diagnosis,local-folder-crosschecked-against-award-csv,no,third-party mirror; do not redistribute; local cache only
2024-C24103860012,2024,21,C,C24103860012,数据驱动下磁性元件的磁芯损耗建模,学 校 福州大学,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\C\C24103860012.pdf,local-baidu,,,C24103860012.pdf,5362289,20aa9ecb0164fd4e11130590da00f8e0a22a1147dc43b1b85ba9aa4f951a56d3,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,C24103860012,full-paper-core,2024-C,prediction-diagnosis,local-folder-crosschecked-against-award-csv,yes,third-party mirror; do not redistribute; local cache only
2024-C24104220149,2024,21,C,C24104220149,数据驱动下磁性元件的磁芯损耗建模,中国研究生创新实践系列大赛,full-paper-pdf,D:\BaiduNetdiskDownload\2024年研究生数学建模竞赛优秀论文选\C\C24104220149.pdf,local-baidu,,,C24104220149.pdf,3123287,382bde4b71f57eae705347767120aa58b2d993ae090d71cdf246d0e13d6bf871,一等奖,first,team-id-matched,https://github.com/lcpmgh/CPMCM-Awards/tree/master/awardlist,C24104220149,full-paper-core,2024-C,prediction-diagnosis,local-folder-crosschecked-against-award-csv,yes,third-party mirror; do not redistribute; local cache only
